config_id,family,direction,params_json,macro_expectancy_r,micro_expectancy_r,median_expectancy_r,worst_fold_expectancy_r,validation_std_expectancy_r,positive_fold_ratio,total_validation_trades,folds_tested,total_folds,all_folds_tested,validation_mean_winrate,validation_mean_avg_win_r,validation_mean_avg_loss_r,validation_mean_profit_factor_r,validation_max_drawdown_r,cost_r_per_trade,robust_score
1b46876c68a981,rsi_extreme,short,"{""atr_window"": 14, ""level"": 30.0, ""regime_ema"": 100, ""rr"": 2.5, ""rsi_window"": 7, ""session"": ""asia"", ""sl_atr"": 2.25}",-0.2215994569810233,-0.18079386754770427,-0.3241142773552838,-0.5736787201243635,0.3372679209118409,0.4,123,5,5,True,0.2812393162393162,2.32419388182622,-1.215445666345388,0.8036601779850872,16.69896352031273,0.2300683761438151,-0.5092334174369437
1c62ef08fb7bbc,zscore_reversion,short,"{""atr_window"": 14, ""rr"": 2.5, ""sl_atr"": 2.25, ""weekday_filter"": ""mon_thu"", ""window"": 80, ""zscore_threshold"": 1.5}",-0.07394644339296691,-0.09807723808182739,-0.027492707423912296,-0.2062335821878838,0.09656271933338967,0.2,583,5,5,True,0.31043155816530826,2.3438428956702317,-1.1624046601345293,0.9125764401269357,32.47515858685888,0.18710695821216977,-0.20222780305966176
1c73d45b9d9b9a,macd_momentum,long,"{""atr_window"": 14, ""fast"": 12, ""regime_ema"": 0, ""rr"": 2.5, ""signal"": 9, ""sl_atr"": 2.25, ""slow"": 21}",-0.1413111797851675,-0.13601277199579065,-0.138643044873705,-0.21501290888570598,0.06579097376627183,0.0,1197,5,5,True,0.29436196013745775,2.3265421743419257,-1.1710255601066284,0.831129399899522,64.50922658506173,0.19505371127148036,-0.2742066666683034
1ce1857be8599b,bollinger_reentry,short,"{""atr_window"": 14, ""regime_ema"": 80, ""rr"": 2.0, ""sl_atr"": 1.25, ""std_mult"": 2.5, ""window"": 20}",-0.30487608589158455,-0.416654599421462,-0.45219912788328154,-0.931992698326557,0.5119663024692571,0.2,86,5,5,True,0.3536383442265795,1.7004089258322677,-1.4244634772636144,0.8337264194814542,16.77586856987803,0.3758350942036982,-0.7121925704595465
1ddefdaf2c0905,zscore_reversion,short,"{""atr_window"": 14, ""rr"": 2.5, ""session"": ""london"", ""sl_atr"": 2.25, ""window"": 80, ""zscore_threshold"": 2.0}",-0.25736406216136115,-0.23242746201433226,-0.29521335067066495,-0.5034285286784183,0.20246189696889946,0.2,318,5,5,True,0.2729040435810036,2.317768982400422,-1.2232508650511604,0.7294649324968334,28.401989578305745,0.24123513310884986,-0.4385950106458109
2133606cdd1afb,donchian_breakout,long,"{""atr_window"": 14, ""lookback"": 96, ""regime_ema"": 50, ""rr"": 2.5, ""sl_atr"": 2.25, ""weekday_filter"": ""mon_thu""}",-0.25486982049179696,-0.19974706873364897,-0.16049069848941613,-0.5682341630137687,0.17009584486158208,0.0,321,5,5,True,0.2624158980499649,2.3256642686918996,-1.1711529558156553,0.7180969179527984,26.256890701282977,0.18574896368513194,-0.439917742922588
2168460dcb3b7d,donchian_breakout,long,"{""atr_window"": 14, ""lookback"": 96, ""regime_ema"": 50, ""rr"": 2.5, ""sl_atr"": 2.25, ""weekday_filter"": ""weekdays""}",-0.23454950168692262,-0.22137791757754363,-0.2622924979560908,-0.3707345278220818,0.10551046129918434,0.0,389,5,5,True,0.2676679071415914,2.3189030590729565,-1.1675981198745342,0.7307982449533922,37.92394223048602,0.18660574168685792,-0.38730473233651475
216b9112ded3ea,rolling_range_breakout,long,"{""atr_window"": 14, ""breakout_atr_buffer"": 0.0, ""lookback"": 96, ""regime_ema"": 200, ""rr"": 2.5, ""sl_atr"": 2.25}",-0.2846296411819923,-0.25919694589711717,-0.2339588840649762,-0.4303142934246222,0.09293896600404072,0.0,505,5,5,True,0.26070660522273426,2.2949558365065745,-1.193206194512441,0.6810920624161942,45.31275017481718,0.21978752981920394,-0.43109912418401264
2174e9e9857f24,atr_expansion_breakout,long,"{""atr_mean_window"": 96, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25}",-0.45549784876656363,-0.3872055133864389,-0.415356631117306,-0.9070552200215899,0.255817444208183,0.0,127,5,5,True,0.20326483223034947,2.330758956486748,-1.1653536991129776,0.5316238491030979,17.161569303033353,0.17067327206573954,-0.7410732375373217
2180ec0cf2bf38,bollinger_reentry,long,"{""atr_window"": 14, ""regime_ema"": 200, ""rr"": 2.75, ""sl_atr"": 1.25, ""std_mult"": 2.5, ""window"": 60}",-0.4014222484954185,-0.27906091003747063,-0.4466103396607303,-1.4494745607274735,0.7351082846462074,0.2,78,5,5,True,0.25765294646873593,2.3936157860243217,-1.3578596983934763,0.8313719853880821,16.421955349758022,0.424510043615592,-0.9229763908185221
21b29f3f6834e5,bollinger_fade,short,"{""atr_window"": 17, ""regime_ema"": 100, ""rr"": 2.0, ""sl_atr"": 2.25, ""std_mult"": 2.0, ""window"": 20}",-0.1520200414036101,-0.16583309434373988,-0.07858566107618727,-0.35877877938090286,0.13236950688579013,0.0,503,5,5,True,0.3454126210254179,1.8053503396713435,-1.185014299065632,0.815016906291816,42.29895010657784,0.21467234793731588,-0.3182047948465052
21c5357a78c0cb,momentum_volume,long,"{""atr_window"": 14, ""roc_window"": 6, ""rr"": 2.5, ""sl_atr"": 2.25, ""threshold"": 0.005, ""volume_mult"": 1.5, ""volume_window"": 96}",-0.11446250449697093,-0.10737363020026269,-0.13350392907649702,-0.2057368193919498,0.06976661973359223,0.2,732,5,5,True,0.301729325364272,2.335715552974444,-1.1732126643092005,0.8627908221733195,42.77361889062868,0.19400962758269652,-0.22934581436376705
228e37549dffe1,rsi_momentum,short,"{""atr_window"": 14, ""regime_ema"": 100, ""rr"": 2.5, ""rsi_window"": 21, ""sl_atr"": 2.25, ""threshold"": 60.0}",-0.20304874622358815,-0.22054882304177134,-0.12087344754421514,-0.5064541135579558,0.16879185394574123,0.0,758,5,5,True,0.28038984846494686,2.32174361510204,-1.187194779260154,0.7752520485846596,91.47283099347446,0.21544286415159203,-0.3874446731964588
230e3d6b923ee1,rolling_range_breakout,long,"{""atr_window"": 14, ""breakout_atr_buffer"": 0.0, ""lookback"": 96, ""regime_ema"": 50, ""rr"": 2.5, ""sl_atr"": 2.25, ""weekday_filter"": ""mon_thu""}",-0.25486982049179696,-0.19974706873364897,-0.16049069848941613,-0.5682341630137687,0.17009584486158208,0.0,321,5,5,True,0.2624158980499649,2.3256642686918996,-1.1711529558156553,0.7180969179527984,26.256890701282977,0.18574896368513194,-0.439917742922588
2388f3ae304e9f,ema_cross,long,"{""atr_window"": 14, ""fast_ema"": 8, ""rr"": 2.0, ""sl_atr"": 2.25, ""slow_ema"": 89}",-0.1749298197449694,-0.15522918364109345,-0.17693764209279422,-0.32427339528649746,0.09476392800948599,0.0,644,5,5,True,0.34318710149278653,1.7902099423948585,-1.2021169935753206,0.7828859868865332,41.22047186666962,0.23757996478745338,-0.32231178374971237
23c0a95aeef577,rsi_momentum,short,"{""atr_window"": 14, ""regime_ema"": 200, ""rr"": 1.5, ""rsi_window"": 21, ""sl_atr"": 2.25, ""threshold"": 60.0}",-0.1575789811395556,-0.15490077291207205,-0.08858102324136313,-0.4186447164382211,0.14038081433265018,0.0,850,5,5,True,0.40805884695648553,1.3286945972849262,-1.1815887327496648,0.7918879381762445,80.24787574181862,0.21130458251814782,-0.32776938830588065
23e67351fe5880,zscore_reversion,short,"{""atr_window"": 14, ""rr"": 2.5, ""session"": ""asia"", ""sl_atr"": 2.25, ""window"": 80, ""zscore_threshold"": 1.5}",-0.2536687726649868,-0.24283648619747883,-0.2692281314335416,-0.4509342433645764,0.1350782385189413,0.0,345,5,5,True,0.27261000093817433,2.3034322069833006,-1.2109256191293167,0.7199678525242111,32.10949654329591,0.24141366748098964,-0.4212078919244574
23e7c990ad8344,rsi_extreme,short,"{""atr_window"": 14, ""level"": 30.0, ""regime_ema"": 100, ""rr"": 2.5, ""rsi_window"": 7, ""sl_atr"": 2.25}",-0.12561136313926874,-0.0987687319313019,-0.17581441043113696,-0.36352709561533453,0.16367456594381768,0.2,327,5,5,True,0.3050010240655402,2.311062292248506,-1.194144836404764,0.8638920826421386,26.155150802702956,0.22155935458373682,-0.2874486461111776
249457e5b3c292,momentum_volume,long,"{""atr_window"": 14, ""roc_window"": 3, ""rr"": 2.0, ""sl_atr"": 2.25, ""threshold"": 0.005, ""volume_mult"": 1.0, ""volume_window"": 48}",-0.1477708793068468,-0.12915227202388796,-0.1250270314568994,-0.28204538492077,0.07008768152813001,0.0,1050,5,5,True,0.3354660591548678,1.8462347101970302,-1.1545146488366846,0.8104066250264566,55.99123181377077,0.17880244776687096,-0.2828147200709118
250ae39bdc95d6,ema_cross,long,"{""atr_window"": 14, ""fast_ema"": 21, ""rr"": 2.0, ""sl_atr"": 2.25, ""slow_ema"": 89}",-0.16874456229278426,-0.1614660550698692,-0.18015740267312372,-0.22265715354568044,0.04703080919907353,0.0,492,5,5,True,0.3496053342403809,1.7788910619999343,-1.2163191087619252,0.787535391699965,32.10416407340492,0.25160752060985747,-0.29225996689232103
252da0855602f0,rsi_extreme,short,"{""atr_window"": 14, ""level"": 30.0, ""regime_ema"": 200, ""rr"": 2.5, ""rsi_window"": 7, ""sl_atr"": 2.25}",-0.12132672015394119,-0.12417865439354793,-0.14801979254144632,-0.2457760349075113,0.0813622326169237,0.0,417,5,5,True,0.30698152292966335,2.3028249613363587,-1.1961133697825128,0.8564000907277297,26.011355624441936,0.21885790148770626,-0.26200783646240305
258ea4192cc482,momentum_volume,both,"{""atr_window"": 14, ""roc_window"": 3, ""rr"": 2.0, ""sl_atr"": 2.25, ""threshold"": 0.005, ""volume_mult"": 1.0, ""volume_window"": 48, ""weekday_filter"": ""weekdays""}",-0.07688083245861384,-0.07800402569490188,-0.04232609240291485,-0.21577305499052987,0.07034180426958239,0.0,1372,5,5,True,0.3569534432007509,1.8521983259860335,-1.1476642026564818,0.8995976619393693,63.47364096812079,0.17160561919198697,-0.21205173459340504
25de178d9c63b6,roc_momentum,long,"{""atr_window"": 14, ""regime_ema"": 100, ""roc_window"": 3, ""rr"": 2.5, ""sl_atr"": 1.75, ""threshold"": 0.01, ""weekday_filter"": ""weekdays""}",-0.1843936162467951,-0.12544839266138558,-0.07235228252023065,-0.8166276331172269,0.37396725817351856,0.2,369,5,5,True,0.2826855882159477,2.3430693705662398,-1.17859639739789,0.842492896207939,31.691930971183588,0.18627586701332893,-0.4513772453335544
261c728223a8fb,bollinger_fade,short,"{""atr_window"": 14, ""regime_ema"": 100, ""rr"": 2.5, ""sl_atr"": 2.25, ""std_mult"": 2.0, ""window"": 20}",-0.14287572502049292,-0.13294081675880767,-0.14360526174355842,-0.37706491850640356,0.15151219702518676,0.4,481,5,5,True,0.29925249580107804,2.303137121543125,-1.1870975863184234,0.8406446193133392,43.074787884203126,0.21776092989947027,-0.2786318235330863
262557d4e50824,zscore_reversion,short,"{""atr_window"": 14, ""rr"": 2.5, ""sl_atr"": 2.25, ""weekday_filter"": ""mon_thu"", ""window"": 80, ""zscore_threshold"": 2.0}",-0.05114817418595983,-0.0799472608973589,-0.07094303919395795,-0.20765697601998867,0.14570146918915064,0.4,452,5,5,True,0.3156050308500579,2.3511545229295647,-1.1590255019219595,0.9458374787701809,30.711746664891407,0.17834160475737665,-0.18399890878053515
264a9e2e43d274,rsi_momentum,short,"{""atr_window"": 14, ""regime_ema"": 200, ""rr"": 2.5, ""rsi_window"": 14, ""sl_atr"": 2.25, ""threshold"": 60.0}",-0.14349164200671227,-0.14345195182029025,-0.11048195321822338,-0.3336253990095416,0.09840734312010323,0.0,764,5,5,True,0.2979746338957455,2.3164359952871023,-1.1875526058012091,0.833709231472516,64.18880553878498,0.21624541816960638,-0.2926953135667639
2678c09208dfa8,bollinger_fade,short,"{""atr_window"": 14, ""regime_ema"": 200, ""rr"": 1.5, ""sl_atr"": 2.0, ""std_mult"": 2.5, ""window"": 60}",-0.047050088289742185,-0.13322355332908442,-0.1304758172775911,-0.46270289538771453,0.2685154748713868,0.4,140,5,5,True,0.46554560954816704,1.3247359286985199,-1.2425236152732948,1.0058853231744533,26.76924572321931,0.27053375736193686,-0.2946411590587689
26fb0a96b991b8,macd_momentum,long,"{""atr_window"": 14, ""fast"": 8, ""regime_ema"": 0, ""rr"": 2.5, ""session"": ""asia"", ""signal"": 9, ""sl_atr"": 2.25, ""slow"": 21}",-0.21055728929880538,-0.19985134193695975,-0.2917150932147362,-0.31381212977546713,0.10920445759852704,0.0,796,5,5,True,0.28323144884144497,2.2865923292752233,-1.1976126620309269,0.7606354726255137,61.478091015759844,0.23461894467698405,-0.3651595180980689
26fd40eb826057,rsi_momentum,short,"{""atr_window"": 14, ""regime_ema"": 200, ""rr"": 2.5, ""rsi_window"": 21, ""sl_atr"": 2.5, ""threshold"": 60.0}",-0.08425436896160284,-0.0836118897468341,-0.03431234449380656,-0.36461367190892213,0.1911047767292675,0.4,588,5,5,True,0.3075184928590501,2.338145757028633,-1.160153511946116,0.9145213041211668,53.143136228952336,0.18691178914992507,-0.23980675732623657
27c5bd3f9df1e6,macd_momentum,both,"{""atr_window"": 14, ""fast"": 8, ""regime_ema"": 0, ""rr"": 2.0, ""signal"": 4, ""sl_atr"": 2.25, ""slow"": 21}",-0.1259480355500403,-0.12954913829369205,-0.10874784864792411,-0.22962255900499098,0.05329652794761159,0.0,1734,5,5,True,0.343920854013312,1.8437519442098353,-1.1584254740194075,0.835889864713798,97.59772483344167,0.18381222112333245,-0.2525962995238461
27e7b7da1f6860,breakout_volume,long,"{""atr_window"": 14, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25, ""volume_mult"": 1.5, ""volume_window"": 96}",-0.2568755026126975,-0.2387237365017569,-0.21352554228348886,-0.3728415593085176,0.08751058180225654,0.0,481,5,5,True,0.26995048855115,2.2946868693736926,-1.1996098713816095,0.7105283999738425,41.34570323803727,0.22493538115682887,-0.4006307935138258
2837e8c4cc775d,squeeze_breakout,long,"{""atr_window"": 14, ""bandwidth_lookback"": 96, ""bb_window"": 40, ""breakout_lookback"": 48, ""quantile"": 0.1, ""rr"": 1.5, ""sl_atr"": 2.0, ""squeeze_memory"": 12, ""std_mult"": 1.5}",-0.24481319574531574,-0.2569762322881263,-0.2827779578436363,-0.560839072655542,0.2071630356354757,0.2,385,5,5,True,0.40551890571176796,1.2511071253772201,-1.2663815908235478,0.7089749696798514,54.93542536190568,0.3079239279376108,-0.4283947135630536
2a68b851b0d97e,rsi_extreme,short,"{""atr_window"": 14, ""level"": 30.0, ""regime_ema"": 100, ""rr"": 2.5, ""rsi_window"": 7, ""sl_atr"": 2.5}",-0.06667162048345096,-0.05583923080236326,-0.1278081976818622,-0.19546004280602838,0.12506937499377668,0.2,311,5,5,True,0.3159368224769603,2.3277450055893674,-1.1721843261135538,0.9264683175396972,15.597819475198092,0.19810546794806896,-0.20920630798033932
2a6e7fa447f4f6,rsi_momentum,short,"{""atr_window"": 14, ""regime_ema"": 0, ""rr"": 1.5, ""rsi_window"": 7, ""sl_atr"": 2.25, ""threshold"": 50.0}",-0.12055628846785933,-0.12055628846785933,-0.12055628846785933,-0.12055628846785933,0.0,0.0,419,1,5,False,0.4152744630071599,1.3436845225125453,-1.1604660889192486,0.8223335790912859,62.67670618004331,0.18310111839146215,-0.22055628846785935
2aa159ae472cd3,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 115, ""rr"": 2.5, ""sl_atr"": 2.25}",-0.2916376918913944,-0.2204885692812487,-0.11346633913085145,-0.9433552921225251,0.3707362221189969,0.2,128,5,5,True,0.24779099284104844,2.3293776330641727,-1.1548070116071254,0.7167169264840881,15.530090905689224,0.1644438342835806,-0.6143391362842262
2b85be8a423b73,momentum_volume,both,"{""atr_window"": 14, ""roc_window"": 6, ""rr"": 2.0, ""session"": ""overlap"", ""sl_atr"": 2.25, ""threshold"": 0.005, ""volume_mult"": 1.0, ""volume_window"": 96}",-0.1166283224061864,-0.11169103944630258,-0.09995921711311775,-0.2419510111304759,0.07204557893172787,0.0,711,5,5,True,0.3487536598041313,1.851573738450099,-1.1706874724977223,0.8507573041453786,40.17377181046178,0.18696094389001433,-0.25265111187205036
2c3ecd9525d6c5,rsi_extreme,long,"{""atr_window"": 14, ""level"": 30.0, ""regime_ema"": 200, ""rr"": 1.5, ""rsi_window"": 7, ""sl_atr"": 2.25}",-0.1418967269189238,-0.16707858398831035,-0.1252783065094475,-0.32309988026711794,0.1406525251184389,0.2,549,5,5,True,0.42177448098433706,1.2985220732641651,-1.1927306182546868,0.8130001036437623,54.24291741410047,0.2305766816725227,-0.2922229894781433
2d5342a4168cae,breakout_volume,long,"{""atr_window"": 14, ""lookback"": 48, ""rr"": 2.0, ""session"": ""overlap"", ""sl_atr"": 2.25, ""volume_mult"": 1.5, ""volume_window"": 96}",-0.22625697432712447,-0.20629250936368146,-0.20907008570437177,-0.33517743638051256,0.06637812212752069,0.0,229,5,5,True,0.32907583389344625,1.810577867629867,-1.2252655023896808,0.7272610928564168,20.51198520877859,0.22617978618308424,-0.3831127020575515
2e0078268f1c11,roc_momentum,long,"{""atr_window"": 14, ""regime_ema"": 200, ""roc_window"": 6, ""rr"": 2.5, ""sl_atr"": 2.25, ""threshold"": 0.01}",-0.20305460003121797,-0.16618416784513923,-0.11157236414851124,-0.5145935681611544,0.17247685243267663,0.0,433,5,5,True,0.26920474540096234,2.3571120633373264,-1.1455224507596609,0.770557160394152,36.737426994644636,0.16257901912070638,-0.38929302624755624
2e0ef20a46257a,macd_momentum,both,"{""atr_window"": 11, ""fast"": 8, ""regime_ema"": 0, ""rr"": 2.0, ""signal"": 5, ""sl_atr"": 2.25, ""slow"": 26}",-0.1619964209699464,-0.16650422035945972,-0.15443839674211207,-0.2181520253108661,0.03061087172558113,0.0,1631,5,5,True,0.3324076322759041,1.8420711539693293,-1.1597679389206743,0.7912501927209602,97.55236215932074,0.1839986464537644,-0.277301856832737
2e435b5d6b06ed,macd_momentum,long,"{""atr_window"": 14, ""fast"": 12, ""regime_ema"": 200, ""rr"": 2.5, ""signal"": 9, ""sl_atr"": 2.25, ""slow"": 21}",-0.11977767770155956,-0.10445380506822392,-0.07169559428296202,-0.30642141172066983,0.12442627219588612,0.2,701,5,5,True,0.3084752749648416,2.2951758799414934,-1.1978552386863182,0.8622376194903676,47.85120567734513,0.2292943911111447,-0.2619908137995026
2e7b4fa72d9af8,ema_cross,long,"{""atr_window"": 14, ""fast_ema"": 34, ""rr"": 2.5, ""sl_atr"": 1.75, ""slow_ema"": 55}",-0.20754129512890115,-0.2014218194245037,-0.21016145933049798,-0.3402317522477844,0.09610575901621744,0.0,535,5,5,True,0.3058977376010459,2.2251478045990547,-1.2801631150242718,0.7698931563173776,50.46280595521939,0.324382230013356,-0.35559417463700993
2efd5849af7dc1,donchian_breakout,long,"{""atr_window"": 14, ""lookback"": 48, ""regime_ema"": 50, ""rr"": 2.5, ""sl_atr"": 2.25}",-0.2429335192021583,-0.2350242366422582,-0.23623227674526423,-0.2996248339031816,0.029926724704311455,0.0,758,5,5,True,0.2754276925085473,2.2921314549661673,-1.2065799264633483,0.7225196565359407,56.596998393836735,0.23366946321147317,-0.357896881554314
2f96a7ec1bb4ff,macd_momentum,long,"{""atr_window"": 14, ""fast"": 12, ""regime_ema"": 0, ""rr"": 2.5, ""signal"": 5, ""sl_atr"": 2.25, ""slow"": 26}",-0.18459527888459193,-0.17841742004070535,-0.1939849862225499,-0.2762757783783251,0.06959497091497742,0.0,1242,5,5,True,0.27977681023433565,2.333737472627388,-1.16305970760714,0.781280999989019,83.27180594234036,0.18837904104733483,-0.31939276434208064
304b40bb0c7e9a,breakout_volume,long,"{""atr_window"": 14, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25, ""volume_mult"": 1.5, ""volume_window"": 20}",-0.21695599714109157,-0.20766065049752627,-0.18910202173293184,-0.3529560965583761,0.09382691346696206,0.0,461,5,5,True,0.28214205306888235,2.2962314643345545,-1.2038375486226343,0.7535683936245724,42.65100433550071,0.22855562475986976,-0.3638694538745726
3050b6507bb7ab,rsi_extreme,long,"{""atr_window"": 14, ""level"": 30.0, ""regime_ema"": 0, ""rr"": 2.5, ""rsi_window"": 14, ""session"": ""new_york"", ""sl_atr"": 2.25}",-0.19213616189730887,-0.219938938833384,-0.2001613104886967,-0.32037671667739276,0.124133020067779,0.2,356,5,5,True,0.2729751323279736,2.3587435274663315,-1.1499959584607977,0.7769573641812115,33.49423880901625,0.16973620851954901,-0.3342026719311984
30efe5eb79ceb2,rsi_momentum,short,"{""atr_window"": 14, ""regime_ema"": 0, ""rr"": 1.5, ""rsi_window"": 14, ""sl_atr"": 2.25, ""threshold"": 50.0}",-0.18723147439426482,-0.18503711037981138,-0.20617343101326055,-0.2675443160315156,0.06886227922920456,0.0,1668,5,5,True,0.4008448585250606,1.3139750314939114,-1.1914580695220167,0.7421461890555274,110.3585723248493,0.2187482011601678,-0.3216626140088671
